"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
13,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::Half> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,13,429301,429301,16788992,256,0,0,16,0,32,64,"0x0","0x7fd916b2d600",5942922170936477,5942922171878914,5942922172061956,5942922172062878,183042
14,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,14,429301,429301,16788992,256,0,0,16,0,16,64,"0x0","0x7fd916929a80",5942922170986822,5942922172061956,5942922172305477,5942922172332881,243521
15,"void at::native::modern::elementwise_kernel<at::native::(anonymous namespace)::CompareFunctor<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::CompareFunctor<c10::Half>, at::detail::Array<char*, 3>) [clone .kd]",4,0,15,429301,429301,16788992,256,0,0,16,0,32,64,"0x0","0x7fd914421a00",5942922175643293,5942922175667419,5942922175943901,5942922175973870,276482
16,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,16,429301,429301,16788992,256,0,0,16,0,16,64,"0x0","0x7fd914239bc0",5942922183349481,5942922183374829,5942922183614510,5942922183615848,239681
17,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,17,429301,429301,16788992,256,0,0,16,0,16,64,"0x0","0x7fd91423aac0",5942922183420193,5942922183614510,5942922183853872,5942922183890480,239362
18,"__amd_rocclr_fillBufferAligned.kd",4,0,18,429301,429301,256,256,0,0,8,0,32,64,"0x0","0x7fd92b3f4980",5942922183575142,5942922183853872,5942922183858832,5942922183882125,4960
19,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4> >(at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4>) [clone .kd]",4,0,19,429301,429301,262656,512,1024,256,60,4,96,64,"0x0","0x7fd911a1c540",5942922191561712,5942922191768163,5942922191865604,5942922191867142,97441
20,"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",4,0,22,429301,429301,67155968,512,0,224,52,4,80,64,"0x0","0x7fd92af9fc00",5942922197104777,5942922197130382,5942922197690385,5942922197725956,560003
21,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,23,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201174895,5942922201199367,5942922201244807,5942922201246339,45440
22,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,24,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201249985,5942922201286887,5942922201332968,5942922201334123,46081
23,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,25,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201311039,5942922201332968,5942922201340648,5942922201342759,7680
24,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,26,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201340093,5942922201349928,5942922201396008,5942922201400466,46080
25,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,27,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201364138,5942922201396008,5942922201404008,5942922201408331,8000
26,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,28,429301,429301,225280,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201390617,5942922201404008,5942922201411528,5942922201417648,7520
27,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 1, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int) [clone .kd]",4,0,29,429301,429301,675840,512,0,0,12,4,32,64,"0x0","0x7fd92af60880",5942922201471128,5942922201490249,5942922201498089,5942922201499661,7840
28,"void at::native::modern::elementwise_kernel<at::native::AbsFunctor<float>, at::detail::Array<char*, 2> >(int, at::native::AbsFunctor<float>, at::detail::Array<char*, 2>) [clone .kd]",4,0,30,429301,429301,256,256,0,0,12,4,16,64,"0x0","0x7fd92b1cefc0",5942922201626938,5942922201645130,5942922201648330,5942922201649641,3200
29,"void at::native::modern::elementwise_kernel<at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 2>) [clone .kd]",4,0,31,429301,429301,256,256,0,0,8,0,32,64,"0x0","0x7fd916b2cd40",5942922201670329,5942922201689290,5942922201693770,5942922201694895,4480
30,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,32,429301,429301,256,256,0,0,16,0,32,64,"0x0","0x7fd916b2cc00",5942922201701848,5942922201711050,5942922201715050,5942922201716165,4000
31,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,33,429301,429301,256,256,0,0,16,0,16,64,"0x0","0x7fd916929a80",5942922201727025,5942922201744170,5942922201748330,5942922201749527,4160
32,"void at::native::modern::elementwise_kernel<at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, at::detail::Array<char*, 2>) [clone .kd]",4,0,34,429301,429301,256,256,0,0,8,0,32,64,"0x0","0x7fd916b2cd40",5942922201774092,5942922201789131,5942922201791851,5942922201793359,2720
33,"void at::native::modern::elementwise_kernel<at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, at::detail::Array<char*, 3>) [clone .kd]",4,0,35,429301,429301,256,256,0,0,16,0,16,64,"0x0","0x7fd914239bc0",5942922201823415,5942922201838731,5942922201843531,5942922201844635,4800
34,"void rocprim::detail::block_reduce_kernel<true, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, int*, bool, hipcub::detail::convert_result_type_wrapper<rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, int*, hipcub::Sum> >(rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, unsigned long, int*, bool, hipcub::detail::convert_result_type_wrapper<rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, int*, hipcub::Sum>) [clone .kd]",4,0,36,429301,429301,256,256,512,0,36,4,32,64,"0x0","0x7fd92aba6440",5942922206035228,5942922206070758,5942922206079878,5942922206081995,9120
35,"__amd_rocclr_fillBufferAligned.kd",4,0,39,429301,429301,256,256,0,0,8,0,32,64,"0x0","0x7fd92b3f4980",5942922206126548,5942922206145799,5942922206150439,5942922206151725,4640
36,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> >(rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::detail::ordered_block_id<unsigned int>, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true>::value_type*) [clone .kd]",4,0,40,429301,429301,256,256,0,0,8,0,16,64,"0x0","0x7fd91181de80",5942922210441973,5942922210467906,5942922210471266,5942922210478873,3360
37,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::default_select_config<0u, long, rocprim::empty_type>, rocprim::counting_iterator<long, long>, rocprim::empty_type*, rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, long*, rocprim::empty_type*, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(rocprim::counting_iterator<long, long>, rocprim::empty_type*, rocprim::transform_iterator<bool*, at::native::(anonymous namespace)::NonZeroOp<bool>, bool>, long*, rocprim::empty_type*, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::detail::ordered_block_id<unsigned int>, rocprim::empty_type) [clone .kd]",4,0,41,429301,429301,256,256,12800,0,52,4,32,64,"0x0","0x7fd92aba64c0",5942922210467581,5942922210479426,5942922210490626,5942922210494712,11200
38,"void rocprim::detail::transform_kernel<256u, 8u, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",4,0,42,429301,429301,256,256,0,0,20,4,32,64,"0x0","0x7fd92aba5580",5942922210479654,5942922210516067,5942922210523267,5942922210524608,7200
39,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char*, long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",4,0,43,429301,429301,128,128,0,224,52,4,80,64,"0x0","0x7fd90f052a80",5942922221779572,5942922221815979,5942922221825419,5942922221827512,9440
40,"void at::native::modern::elementwise_kernel<at::native::AbsFunctor<float>, at::detail::Array<char*, 2> >(int, at::native::AbsFunctor<float>, at::detail::Array<char*, 2>) [clone .kd]",4,0,44,429301,429301,256,256,0,0,12,4,16,64,"0x0","0x7fd92b1cefc0",5942922221927898,5942922221946860,5942922221950060,5942922221951262,3200
41,"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",4,0,45,429301,429301,512,512,0,224,52,4,80,64,"0x0","0x7fd92af9fac0",5942922222039046,5942922222067181,5942922222073261,5942922222074722,6080
42,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4>) [clone .kd]",4,0,46,429301,429301,32,32,512,304,60,4,96,64,"0x0","0x7fd90ca13300",5942922226570965,5942922226764171,5942922226784011,5942922226785906,19840
43,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4>) [clone .kd]",4,0,47,429301,429301,32,32,512,304,60,4,96,64,"0x0","0x7fd90a413300",5942922231101101,5942922231131559,5942922231151559,5942922231153109,20000
44,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#4}) [clone .kd]",4,0,48,429301,429301,128,128,0,0,8,0,48,64,"0x0","0x7fd911f32cc0",5942922238195328,5942922238221204,5942922238225364,5942922238226957,4160
45,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> > const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> > const&)::{lambda(int)#4}) [clone .kd]",4,0,49,429301,429301,128,128,0,0,12,4,48,64,"0x0","0x7fd916b2ccc0",5942922238273564,5942922238292245,5942922238296245,5942922238297459,4000
46,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> > const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> > const&)::{lambda(int)#4}) [clone .kd]",4,0,52,429301,429301,128,128,0,0,16,0,48,64,"0x0","0x7fd90cf296c0",5942922243798204,5942922243823480,5942922243827800,5942922243829453,4320
47,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}) [clone .kd]",4,0,53,429301,429301,128,128,0,0,8,0,48,64,"0x0","0x7fd914421480",5942922243895906,5942922243914041,5942922243917721,5942922243918940,3680
48,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}) [clone .kd]",4,0,56,429301,429301,128,128,0,0,8,0,48,64,"0x0","0x7fd914421480",5942922243953183,5942922243968601,5942922243972121,5942922243973261,3520
49,"void at::native::legacy::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}>(int, at::native::gpu_kernel_impl<at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1} const&)::{lambda(int)#4}) [clone .kd]",4,0,59,429301,429301,128,128,0,0,8,0,48,64,"0x0","0x7fd914421480",5942922244009468,5942922244024282,5942922244028442,5942922244029907,4160
50,"void at::native::legacy::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",4,0,110,429301,429301,67155968,512,0,224,52,4,80,64,"0x0","0x7fd92af9fc00",5942922245551022,5942922245579972,5942922246098695,5942922246100026,518723
